"","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"664840","co","el arenal","El Arenal","32",NA,4.998777,-72.993026
"664841","co","el arenal","El Arenal","33",NA,4.256682,-74.406365
"664842","co","el argel","El Argel","29",NA,4.035278,-75.912222
"664843","co","el aro","El Aro","02",NA,7.249185,-75.518504
"664844","co","el arrayan","El Arrayán","09",NA,2.708515,-76.55058
"664845","co","el arrayan","El Arrayán","16",NA,2.198572,-75.776954
"664846","co","el arrayan","El Arrayán","20",NA,0.883877,-77.609607
"664847","co","el arrayan","El Arrayán","21",NA,8.045278,-72.384167
"664848","co","el arrayan","El Arrayán","36",NA,5.636667,-74.005833
"664849","co","el arrebol","El Arrebol","26",NA,7.463889,-73.219722
"664850","co","el arrieral","El Arrieral","29",NA,3.896434,-77.094631
"664851","co","el arroyo","El Arroyo","28",NA,3.666667,-75.483333
"664852","co","el arroz","El Arroz","09",NA,3.12984,-77.120236
"664853","co","el artonal","El Artonal","29",NA,3.452414,-76.286426
"664854","co","el aserradero","El Aserradero","21",NA,8.198611,-72.381944
"664855","co","el aserrio","El Aserrío","21",NA,8.603555,-73.228902
"664856","co","el asilo","El Asilo","33",NA,4.254535,-74.74574
"664857","co","el asomadero","El Asomadero","09",NA,2.704433,-76.713369
"664858","co","el asomadero","El Asomadero","24",NA,5.358611,-75.9325
"664859","co","el asombrito","El Asombrito","29",NA,3.287992,-76.505774
"664860","co","el astillero","El Astillero","09",NA,2.870394,-77.620108
"664861","co","el astillero","El Astillero","21",NA,8.127778,-72.586111
"664862","co","el astillero","El Astillero","26",NA,7.198106,-73.811375
"664863","co","el atajo","El Atajo","09",NA,2.551144,-77.832984
"664864","co","el atesal","El Atesal","02",NA,6.944444,-75.688611
"664865","co","el aticito","El Aticito","29",NA,3.311288,-77.48184
"664866","co","el atico","El Atico","16",NA,3.001389,-75.437778
"664867","co","el atigal","El Atigal","26",NA,6.371836,-73.120841
"664868","co","el atoyo","El Atoyo","02",NA,6.719722,-75.51
"664869","co","el atravesado","El Atravesado","38",NA,10.090278,-74.662778
"664870","co","el auspicio","El Auspicio","33",NA,5.515278,-73.814722
"664871","co","el auxilio","El Auxilio","02",NA,7.084167,-75.565556
"664872","co","el auxilio","El Auxilio","28",NA,3.306111,-75.988611
"664873","co","el avelinero","El Avelinero","03",NA,6.866667,-70.633333
"664874","co","el avelinero","El Avelinero","19",NA,4.263182,-72.039326
"664875","co","el aventino","El Aventino","21",NA,7.269478,-72.753945
"664876","co","el aventino","El Aventino","26",NA,7.293889,-73.098611
"664877","co","el avila","El Ávila","16",NA,3.066111,-75.505
"664878","co","el avocate","El Avocate","27",NA,9.633333,-75.4
"664879","co","el avocato","El Avocato","27",NA,9.633333,-75.4
"664880","co","el azuceno","El Azuceno","16",NA,3.288889,-75.282778
"664881","co","el azuceno","El Azuceno","26",NA,7.456389,-73.276667
"664882","co","el azul","El Azul","22",NA,0.32539,-76.606602
"664883","co","el bagre","El Bagre","02",40799,7.592724,-74.80858
"664884","co","el baile","El Baile","32",NA,6.05,-71.066667
"664885","co","el bajial","El Bajial","21",NA,8.253675,-73.155022
"664886","co","el bajito","El Bajito","20",NA,1.8,-78.8
"664887","co","el bajo","El Bajo","10",NA,8.716667,-73.6
"664888","co","el bajo","El Bajo","27",NA,9.450552,-75.203172
"664889","co","el bajo","El Bajo","35",NA,10.225536,-75.044576
"664890","co","el bajo","El Bajo","38",NA,9.832957,-74.476533
"664891","co","el balcon","El Balcón","19",NA,4.112757,-73.661794
"664892","co","el balcon","El Balcón","20",NA,1.3,-77.533333
"664893","co","el balcon","El Balcón","33",NA,5.178374,-73.833976
"664894","co","el balsal","El Balsal","12",NA,8.589468,-76.142887
"664895","co","el balsal","El Balsal","22",NA,0.766816,-75.55337
"664896","co","el balsal","El Balsal","29",NA,4.666667,-76.233333
"664897","co","el balsamo","El Bálsamo","10",NA,9.338611,-73.851111
"664898","co","el balsamo","El Bálsamo","12",NA,8.632419,-75.509967
"664899","co","el balsamo","El Balsamo","26",NA,6.491389,-74.216389
"664900","co","el balsamo","El Bálsamo","27",NA,9.316667,-75.333333
"664901","co","el balsamo","El Bálsamo","35",NA,9.644089,-75.09214
"664902","co","el balsamo","El Bálsamo","36",NA,5.811667,-74.360278
"664903","co","el balseadero","El Balseadero","16",NA,2.235278,-75.645278
"664904","co","el balso","El Balso","02",NA,6.640833,-75.765833
"664905","co","el balso","El Balso","16",NA,3.224167,-75.115278
"664906","co","el balso","El Balso","28",NA,5.070078,-74.863099
"664907","co","el bambu","El Bambú","19",NA,4.114176,-73.164715
"664908","co","el bambu","El Bambú","26",NA,6.905437,-73.736865
"664909","co","el banco","El Banco","02",NA,7.126515,-75.454013
"664910","co","el banco","El Banco","03",NA,6.280164,-71.897169
"664911","co","el banco","El Banco","12",NA,8.870278,-75.942222
"664912","co","el banco","El Banco","21",NA,7.05,-72.1
"664913","co","el banco","El Banco","28",NA,4.429623,-74.835257
"664914","co","el banco","El Banco","29",NA,4.516667,-76.05
"664915","co","el banco","El Banco","32",NA,5.316667,-72.4
"664916","co","el banco","El Banco","33",NA,5.033333,-74.05
"664917","co","el banco","El Banco","38",54524,9.001137,-73.975807
"664918","co","el bango","El Bango","03",NA,6.280164,-71.897169
"664919","co","el barbillal","El Barbillal","32",NA,5.266667,-72.1
"664920","co","el barciao","El Barciao","02",NA,6.473889,-74.975278
"664921","co","el barcino","El Barcino","02",NA,7.013333,-75.2475
"664922","co","el barco","El Barco","38",NA,9.616479,-74.575074
"664923","co","el barranco","El Barranco","20",NA,1.600199,-77.264017
"664924","co","el barrancon","El Barrancón","02",NA,7.323333,-75.727222
"664925","co","el barrial","El Barrial","09",NA,2.563062,-76.83755
"664926","co","el barrial","El Barrial","17",NA,10.893889,-72.829167
"664927","co","el barrial","El Barrial","20",NA,1.97479,-77.257572
"664928","co","el barrial","El Barrial","36",NA,5.612866,-73.432961
"664929","co","el barril","El Barril","33",NA,4.983333,-74.016667
"664930","co","el barro","El Barro","02",NA,6.908333,-75.661111
"664931","co","el barro","El Barro","27",NA,8.827789,-74.778651
"664932","co","el barro","El Barro","28",NA,3.3825,-75.005556
"664933","co","el barroso","El Barroso","02",NA,5.891307,-75.914666
"664934","co","el barzal","El Barzal","12",NA,8.467597,-75.573208
"664935","co","el basque","El Basque","35",NA,10.383333,-75.533333
"664936","co","el basto","El Basto","26",NA,6.67394,-72.919393
"664937","co","el batatal","El Batatal","21",NA,7.683333,-72.65
"664938","co","el baul","El Baúl","27",NA,9.461082,-75.41222
"664939","co","el baura","El Baurá","28",NA,3.906872,-74.93798
"664940","co","el bebadero","El Bebadero","33",NA,4.885736,-73.997948
"664941","co","el bebedero","El Bebedero","17",NA,11.249444,-73.300833
"664942","co","el bejuco","El Bejuco","03",NA,7.016667,-71.516667
"664943","co","el bejuco","El Bejuco","19",NA,4.368569,-72.866694
"664944","co","el bejuco","El Bejuco","32",NA,4.556002,-72.746507
"664945","co","el bejuco","El Bejuco","35",NA,9.614828,-74.865564
"664946","co","el bejuco","El Bejuco","38",NA,10.45,-74.75
"664947","co","el bello","El Bello","02",NA,6.516667,-75.586389
"664948","co","el beque","El Beque","27",NA,9.307999,-75.44958
"664949","co","el bergel","El Bergel","10",NA,8.716667,-73.8
"664950","co","el berraejel","El Berraejel","29",NA,3.609167,-76.489444
"664951","co","el berruguero","El Berruguero","32",NA,4.724221,-72.885062
"664952","co","el bijau","El Bijau","21",NA,8.304167,-73.254167
"664953","co","el billar","El Billar","08",NA,0.729064,-74.586331
"664954","co","el billar","El Billar","16",NA,3.102222,-75.399444
"664955","co","el billar","El Billar","19",NA,2.218337,-73.830431
"664956","co","el billar","El Billar","26",NA,6.017278,-73.362956
"664957","co","el billar","El Billar","29",NA,4.821902,-76.082392
"664958","co","el billar","El Billar","36",NA,4.800767,-73.226845
"664959","co","el billon","El Billon","19",NA,2.218337,-73.830431
"664960","co","el blancal","El Blancal","09",NA,3.174133,-76.279234
"664961","co","el blanco","El Blanco","02",NA,7.120833,-75.4725
"664962","co","el blanco","El Blanco","04",NA,10.466667,-74.866667
"664963","co","el bobal","El Bobal","02",NA,8.419646,-76.762491
"664964","co","el bobo","El Bobo","12",NA,8.903633,-75.576726
"664965","co","el bogante","El Bogante","03",NA,6.536064,-70.622514
"664966","co","el bogante","El Bogante","19",NA,2.905011,-72.002096
"664967","co","el bohio","El Bohío","22",NA,1.128935,-76.686871
"664968","co","el boleo","El Boleo","29",NA,4,-76.483333
"664969","co","el bolsillo","El Bolsillo","35",NA,10.05,-75.4
"664970","co","el bolso","El Bolso","20",NA,1.525813,-77.43555
"664971","co","el bonete","El Bonete","20",NA,1.3,-77.633333
"664972","co","el bongo","El Bongo","12",NA,8.183333,-76.066667
"664973","co","el bongo","El Bongo","27",NA,9.432506,-75.227128
"664974","co","el bongo","El Bongo","35",NA,9.530207,-74.905084
"664975","co","el bongo","El Bongo","38",NA,10.205008,-74.531548
"664976","co","el bonito","El Bonito","35",NA,9.662806,-75.151912
"664977","co","el bonito","El Bonito","38",NA,9.48193,-74.702744
"664978","co","el boqueron","El Boquerón","16",NA,2.139722,-75.872222
"664979","co","el boqueron","El Boquerón","21",NA,8.384722,-73.291944
"664980","co","el boqueron","El Boquerón","28",NA,3.190833,-75.603611
"664981","co","el boqueron","El Boquerón","29",NA,3.366572,-76.516788
"664982","co","el boqueron","El Boquerón","32",NA,4.811667,-72.217778
"664983","co","el boqueron","El Boquerón","33",NA,4.249351,-74.538006
"664984","co","el boqueron","El Boquerón","36",NA,5.174961,-73.127018
"664985","co","el boral","El Boral","19",NA,4.234999,-72.930834
"664986","co","el boral","El Boral","32",NA,4.355278,-72.641944
"664987","co","el bordo","El Bordo","09",12072,2.116958,-76.982137
"664988","co","el bordo","El Bordo","20",NA,1.683333,-77.033333
"664989","co","el borracho","El Borracho","09",NA,4.561109,-71.669851
"664990","co","el borugal","El Borugal","16",NA,3.091944,-75.509722
"664991","co","el bosquecito","El Bosquecito","29",NA,4.044167,-75.863333
"664992","co","el bosque","El Bosque","02",NA,5.707356,-75.895323
"664993","co","el bosque","El Bosque","08",NA,1.127258,-75.577976
"664994","co","el bosque","El Bosque","09",NA,1.058287,-76.183061
"664995","co","el bosque","El Bosque","10",NA,9.875316,-73.155629
"664996","co","el bosque","El Bosque","16",NA,2.13147,-75.632404
"664997","co","el bosque","El Bosque","23",NA,4.119167,-75.803889
"664998","co","el bosque","El Bosque","26",NA,6.323569,-73.201909
"664999","co","el bosque","El Bosque","28",NA,4.214167,-75.585833
"665000","co","el bosque","El Bosque","29",NA,3.345641,-76.594166
"665001","co","el bosque","El Bosque","33",NA,4.958333,-73.565278
"665002","co","el bosque","El Bosque","35",NA,10.383333,-75.533333
"665003","co","el bosque","El Bosque","37",NA,5.214444,-75.695833
"665004","co","el botalon","El Botalón","03",NA,6.266667,-71.033333
"665005","co","el bote","El Bote","21",NA,8.014444,-72.354722
"665006","co","el boton","El Botón","02",NA,6.690833,-75.563889
"665007","co","el boton","El Botón","03",NA,6.283333,-70.85
"665008","co","el brasil","El Brasil","02",NA,6.061111,-74.981944
"665009","co","el brasil","El Brasil","17",NA,11.340882,-72.896301
"665010","co","el brasil","El Brasil","19",NA,4,-73.416667
"665011","co","el brasil","El Brasil","24",NA,5.067222,-75.935556
"665012","co","el brasil","El Brasil","28",NA,3.215556,-75.640278
"665013","co","el brasil","El Brasil","33",NA,4.307729,-74.763301
"665014","co","el brasil","El Brasil","35",NA,9.873956,-75.127128
"665015","co","el brazo","El Brazo","09",NA,2.166667,-77.75
"665016","co","el brazo","El Brazo","20",NA,2.1,-78.116667
"665017","co","el brazo","El Brazo","32",NA,4.352884,-72.539763
"665018","co","el brazuelo","El Brazuelo","08",NA,1.006091,-75.924453
"665019","co","el brazuelo","El Brazuelo","38",NA,10.2,-74.483333
"665020","co","el brillante","El Brillante","10",NA,9.423256,-73.841495
"665021","co","el brillante","El Brillante","12",NA,8.317723,-75.356838
"665022","co","el brillante","El Brillante","28",NA,3.826389,-75.742222
"665023","co","el brillante","El Brillante","29",NA,3.523056,-76.023056
"665024","co","el brillante","El Brillante","35",NA,8.140571,-73.802726
"665025","co","el brillante","El Brillante","37",NA,5.398226,-74.796434
"665026","co","el brillante","El Brillante","38",NA,9.706484,-73.958538
"665027","co","el brujal","El Brujal","27",NA,9.5,-75.116667
"665028","co","el brujo","El Brujo","02",NA,7.025833,-75.736667
"665029","co","el bubuy","El Bubuy","32",NA,5.079859,-72.382846
"665030","co","el buey","El Buey","03",NA,6.562892,-70.601656
"665031","co","el bujio","El Bujío","33",NA,5.283333,-73.833333
"665032","co","el bujo","El Bujo","12",NA,8.340833,-76.211111
"665033","co","el burro","El Burro","10",NA,8.866667,-73.916667
"665034","co","el burro","El Burro","12",NA,8.898561,-75.947172
"665035","co","el burro","El Burro","17",NA,11.158801,-72.823608
"665036","co","el burro","El Burro","21",NA,8.024106,-73.193233
"665037","co","el burro","El Burro","35",NA,10.184157,-75.383461
"665038","co","el burro","El Burro","38",NA,10.881944,-74.709722
"665039","co","el caballito","El Caballito","16",NA,1.622491,-76.113944
"665040","co","el caballo","El Caballo","04",NA,10.544835,-75.175728
"665041","co","el caballo","El Caballo","26",NA,7.211944,-73.862318
"665042","co","el cabano","El Cábano","12",NA,8.752968,-75.344483
"665043","co","el cable","El Cable","26",NA,5.987464,-73.598287
"665044","co","el cabo","El Cabo","17",NA,12.192146,-72.145853
"665045","co","el cabrero","El Cabrero","12",NA,8.136967,-76.112762
"665046","co","el cabrero","El Cabrero","35",NA,10.433333,-75.55
"665047","co","el cabro","El Cabro","12",NA,8.508503,-75.592044
"665048","co","el cabuyal","El Cabuyal","16",NA,2.210585,-75.657611
"665049","co","el cabuyal","El Cabuyal","29",NA,3.32445,-76.348985
"665050","co","el cabuyo","El Cabuyo","20",NA,1.153206,-77.537072
"665051","co","el cacao","El Cacao","10",NA,7.929713,-73.508346
"665052","co","el cacao","El Cacao","32",NA,5.372399,-71.584334
"665053","co","el cachimbo","El Cachimbo","16",NA,3.284722,-75.453056
"665054","co","el cacho","El Cacho","03",NA,6.259049,-70.116465
"665055","co","el cacho","El Cacho","19",NA,4,-72.166667
"665056","co","el cacho","El Cacho","26",NA,7.01422,-73.32357
"665057","co","el cacique","El Cacique","26",NA,7.106707,-73.095312
"665058","co","el cadillo","El Cadillo","27",NA,9.30988,-75.194363
"665059","co","el cadillo","El Cadillo","28",NA,4.237778,-75.368333
"665060","co","el cafe","El Café","02",NA,6.822222,-76.037222
"665061","co","el cafe","El Café","08",NA,0.67863,-74.550124
"665062","co","el cafetal","El Cafetal","08",NA,1.624195,-75.665356
"665063","co","el cafetal","El Cafetal","26",NA,5.839167,-73.688333
"665064","co","el caiman","El Caimán","12",NA,9.014321,-75.811771
"665065","co","el caiman","El Caimán","26",NA,7.411389,-73.230556
"665066","co","el caiman","El Caimán","28",NA,3.364722,-75.0025
"665067","co","el caiman","El Caimán","32",NA,4.546944,-72.929444
"665068","co","el caimano","El Caimáno","28",NA,3.364722,-75.0025
"665069","co","el caimito","El Caimito","09",NA,2.692745,-76.791476
"665070","co","el caimo","El Caimo","23",NA,4.474672,-75.709125
"665071","co","el cairo","El Cairo","02",NA,5.816667,-75.6
"665072","co","el cairo","El Cairo","03",NA,6.580859,-70.723744
"665073","co","el cairo","El Cairo","19",NA,4.17108,-73.587101
"665074","co","el cairo","El Cairo","21",NA,7.05,-72.183333
"665075","co","el cairo","El Cairo","23",NA,4.210833,-75.807222
"665076","co","el cairo","El Cairo","24",NA,4.930278,-75.8525
"665077","co","el cairo","El Cairo","26",NA,6.130974,-73.254238
"665078","co","el cairo","El Cairo","28",NA,3.389444,-75.684167
"665079","co","el cairo","El Cairo","29",3268,4.666667,-76.016667
"665080","co","el cairo","El Cairo","32",NA,4.395284,-72.654092
"665081","co","el cairo","El Cairo","36",NA,4.842704,-73.171625
"665082","co","el cairo","El Cairo","37",NA,5.113809,-75.800633
"665083","co","el cairo","El Cairo","38",NA,10.653941,-74.313108
"665084","co","el cajeto","El Cajeto","20",NA,1.923056,-77.42
"665085","co","el cajon","El Cajón","09",NA,1.705311,-76.810917
"665086","co","el cajon","El Cajón","11",NA,4.846397,-76.635198
"665087","co","el cajon","El Cajón","21",NA,8.624722,-73.481389
"665088","co","el cajon","El Cajón","28",NA,4.458889,-75.331389
"665089","co","el cajon","El Cajón","33",NA,3.953654,-74.431747
"665090","co","el cajon","El Cajón","36",NA,5.309482,-72.939912
"665091","co","el calabazo","El Calabazo","17",NA,11.455278,-72.861667
"665092","co","el caliche","El Caliche","02",NA,6.881125,-76.220075
"665093","co","el caliche","El Caliche","11",NA,5.1,-76.633333
"665094","co","el caliche","El Caliche","33",NA,5.341798,-74.542603
"665095","co","el caliche","El Caliche","34",NA,4.356753,-74.184842
"665096","co","el callao","El Callao","19",NA,4.234101,-72.462009
"665097","co","el callejon","El Callejón","16",NA,2.118056,-75.697778
"665098","co","el calvario","El Calvario","10",NA,9.971983,-73.368212
"665099","co","el calvario","El Calvario","19",557,4.353424,-73.711467
"665100","co","el calvario","El Calvario","32",NA,4.738889,-72.212222
"665101","co","el calvario","El Calvario","35",NA,10.225546,-75.423715
"665102","co","el camajon","El Camajón","38",NA,9.864303,-74.255037
"665103","co","el camason","El Camasón","38",NA,9.864303,-74.255037
"665104","co","el cambio","El Cambio","16",NA,3.1675,-75.036944
